Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,W,EW,Total
Business,BUS,BUS 5,1320,KHALIL N,12,9,7,1,3,0.0,1,0.0,7,0.0,40
Business,BUS,BUS 5,1321,RADOS-CLOKE A,4,14,3,1,8,0.0,0.0,0.0,0.0,0.0,30
Business,BUS,BUS 5,1322,KHALIL N,13,8,4,3,2,0.0,1,0.0,4,0.0,35
Business,BUS,BUS 5,1323,KLUGMAN E B,13,13,4,3,2,0.0,0.0,0.0,3,0.0,38
Business,BUS,BUS 5,1324,KLUGMAN E B,6,11,7,4,1,1,0.0,0.0,1,0.0,31
Business,BUS,BUS 5,1325,KLUGMAN E B,8,10,5,3,3,0.0,0.0,0.0,6,0.0,35
Business,BUS,BUS 5,1326,NASSER D M,20,9,5,0.0,4,0.0,0.0,0.0,1,0.0,39
Business,BUS,BUS 5,1327,NASSER D M,15,9,4,1,6,1,1,0.0,3,0.0,40
Business,BUS,BUS 5,1328,ROBERTS C E,11,9,1,2,5,0.0,1,0.0,2,0.0,31
Business,BUS,BUS 5,1329,ROBERTS C E,15,8,4,1,1,0.0,0.0,0.0,5,0.0,34
Business,BUS,BUS 6,1330,ROBERTS C E,6,5,3,0.0,0.0,0.0,0.0,0.0,3,0.0,17
Business,BUS,BUS 7C,1389,ROCKWELL C,6,2,1,0.0,1,0.0,0.0,0.0,1,0.0,11
Business,BUS,BUS 8,1331,KHALIL N,8,9,2,3,2,0.0,0.0,0.0,8,0.0,32
Business,BUS,BUS 9,1332,KHALIL N,11,4,4,1,3,0.0,0.0,0.0,5,0.0,28
Business,BUS,BUS 14A,1333,ROCKWELL C,12,9,6,1,4,0.0,0.0,0.0,4,0.0,36
Business,BUS,BUS 15B,1334,COMBS G E,6,4,2,0.0,1,1,0.0,1,4,0.0,19
Business,BUS,BUS 18,1335,COMBS G E,11,4,3,3,1,0.0,0.0,0.0,3,0.0,25
Business,BUS,BUS 20,1337,ALEXANDER J S,4,2,1,3,5,0.0,0.0,0.0,0.0,0.0,15
Business,BUS,BUS 20,1339,SEDKY S M,25,6,3,1,5,1,0.0,0.0,3,0.0,44
Business,BUS,BUS 20,1340,SEDKY S M,18,3,4,0.0,4,1,1,0.0,2,0.0,33
Business,BUS,BUS 20,4040,OLIVERI J S,18,7,4,1,6,0.0,0.0,0.0,1,0.0,37
Business,BUS,BUS 20,1336,KELLY MARCELLA A,13,1,8,3,11,0.0,1,1,1,0.0,39
Business,BUS,BUS 20,1341,VEAS S,30,4,1,0.0,2,0.0,0.0,2,4,0.0,43
Business,BUS,BUS 21,1342,IVAS L,19,3,0.0,0.0,2,0.0,0.0,0.0,20,0.0,44
Business,BUS,BUS 22,1343,COPLEN J S,27,8,3,1,0.0,0.0,0.0,0.0,6,0.0,45
Business,BUS,BUS 23,1344,PACCIORETTI T S,11,9,5,3,13,0.0,1,0.0,3,0.0,45
Business,BUS,BUS 23,4041,PACCIORETTI T S,9,15,2,2,8,1,0.0,0.0,0.0,0.0,37
Business,BUS,BUS 26,1345,COPLEN J S,20,4,5,0.0,1,0.0,0.0,0.0,4,0.0,34
Business,BUS,BUS 27,1346,COPLEN J S,15,8,1,1,2,0.0,0.0,0.0,7,0.0,34
Business,BUS,BUS 28,4042,ADELMAN A,16,10,0.0,2,0.0,1,0.0,0.0,5,0.0,34
Business,BUS,BUS 31,1347,PAIK R,7,4,4,2,2,1,0.0,0.0,2,0.0,22
Business,BUS,BUS 32,1348,WELTON M,10,2,3,9,0.0,0.0,1,0.0,4,0.0,29
Business,BUS,BUS 32,1349,WELTON M,20,3,5,0.0,0.0,0.0,0.0,0.0,3,0.0,31
Business,BUS,BUS 32,1350,PAIK R,9,4,7,0.0,3,0.0,0.0,0.0,4,0.0,27
Business,BUS,BUS 32,1351,PAIK R,5,12,2,1,1,0.0,1,0.0,4,0.0,26
Business,BUS,BUS 32,1352,ALEXANDER J S,11,4,2,3,0.0,1,0.0,0.0,4,0.0,25
Business,BUS,BUS 32,1353,SOUCY S H,12,4,2,0.0,3,1,0.0,0.0,3,0.0,25
Business,BUS,BUS 32,1354,SOUCY S H,9,12,3,0.0,1,1,0.0,0.0,2,0.0,28
Business,BUS,BUS 34A,1356,ROTHAUPT B L,23,8,2,0.0,1,0.0,0.0,0.0,7,0.0,41
Business,BUS,BUS 34A,1357,ROTHAUPT B L,29,5,2,1,2,0.0,0.0,0.0,3,0.0,42
Business,BUS,BUS 34A,1358,ROTHAUPT B L,24,3,0.0,0.0,1,0.0,0.0,0.0,6,0.0,34
Business,BUS,BUS 34A,4045,WILLIAMS AY,16,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,20
Business,BUS,BUS 34B,1359,ROTHAUPT B L,15,3,2,0.0,1,0.0,0.0,0.0,1,0.0,22
Business,BUS,BUS 34B,1360,ROTHAUPT B L,19,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,22
Business,BUS,BUS 34C,3171,SONG M,11,9,1,1,1,0.0,0.0,0.0,3,0.0,26
Business,BUS,BUS 35,1361,ROTHAUPT B L,33,5,0.0,0.0,1,0.0,0.0,0.0,4,0.0,43
Business,BUS,BUS 36A,1362,RODRIGUEZ K P,29,0.0,0.0,0.0,5,1,0.0,0.0,2,0.0,37
Business,BUS,BUS 45,1364,RESNICK W J,16,7,3,1,1,0.0,0.0,0.0,1,0.0,29
Business,BUS,BUS 45,1365,RESNICK W J,22,2,2,1,1,0.0,0.0,0.0,0.0,0.0,28
Business,BUS,BUS 45,1366,RESNICK W J,14,2,4,0.0,0.0,0.0,0.0,0.0,2,0.0,22
Business,BUS,BUS 45,1367,HAIG J S,8,4,4,3,2,0.0,0.0,0.0,6,0.0,27
Business,BUS,BUS 45,3319,KIM J S,8,3,3,0.0,1,1,0.0,0.0,0.0,0.0,16
Business,BUS,BUS 45,3341,MAIER L S,9,6,2,1,1,1,0.0,0.0,6,0.0,26
Business,BUS,BUS 46,1371,SHISHIDO K M,19,8,3,1,1,1,0.0,0.0,7,0.0,40
Business,BUS,BUS 46,4047,SENKO E A,10,6,2,1,4,0.0,0.0,0.0,2,0.0,25
Business,BUS,BUS 47,1372,LOPEZ EN,7,2,2,0.0,2,0.0,1,0.0,0.0,0.0,14
Business,BUS,BUS 47,1373,RESNICK W J,11,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,16
Business,BUS,BUS 47,1374,RESNICK W J,9,2,0.0,1,3,0.0,0.0,0.0,2,0.0,17
Business,BUS,BUS 47,1375,RESNICK W J,8,1,0.0,1,1,0.0,0.0,0.0,1,0.0,12
Business,BUS,BUS 51,1376,SOUCY S H,12,3,2,1,3,0.0,0.0,0.0,1,0.0,22
Business,BUS,BUS 52,1377,RODRIGUEZ K P,11,2,1,0.0,3,0.0,0.0,0.0,1,0.0,18
Business,BUS,BUS 53,1378,RODRIGUEZ K P,10,4,0.0,1,4,0.0,1,0.0,2,0.0,22
Business,BUS,BUS 55,1379,EVERETT K M,10,0.0,3,0.0,25,0.0,0.0,0.0,2,0.0,40
Business,BUS,BUS 56,4048,ADELMAN A,7,3,1,0.0,3,0.0,1,0.0,10,0.0,25
Business,BUS,BUS 56B,1380,KHALIL N,9,4,4,2,2,0.0,0.0,0.0,3,0.0,24
Business,BUS,BUS 63,1382,MIKOLAJCZAK M,8,10,1,0.0,2,0.0,0.0,0.0,2,0.0,23
Business,BUS,BUS 63,1383,PACCIORETTI T S,12,5,3,1,9,0.0,1,0.0,4,0.0,35
Business,BUS,BUS 63,1384,PACCIORETTI T S,13,4,3,1,12,0.0,0.0,0.0,7,0.0,40
Business,BUS,BUS 63,4049,PACCIORETTI T S,8,6,1,0.0,15,1,1,0.0,8,0.0,40
Business,BUS,BUS 64,1385,EVERETT K M,22,2,0.0,0.0,13,1,0.0,0.0,3,0.0,41
Business,BUS,BUS 65,1386,ROCKWELL C,19,12,1,0.0,1,0.0,0.0,0.0,4,0.0,37
Business,BUS,BUS 76B,1387,HUNTER R T,7,3,0.0,0.0,8,1,0.0,0.0,1,0.0,20
Business,BUS,BUS 80,1390,RODRIGUEZ K P,11,0.0,0.0,1,5,0.0,0.0,0.0,2,0.0,19
Business,BUS,BUS 82,1391,EVERETT K M,18,3,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,30
Business,BUS,BUS 85,1392,EVERETT K M,14,1,1,1,17,1,1,0.0,0.0,0.0,36
Business,BUS,BUS 87,3231,RODRIGUEZ K P,6,1,1,0.0,6,0.0,1,0.0,4,0.0,19
Business,COUNS,COUNS 47,1680,LOPEZ EN,4,6,0.0,1,2,0.0,0.0,0.0,2,0.0,15
Business,COUNS,COUNS 47,1681,RESNICK W J,11,1,3,0.0,0.0,0.0,0.0,0.0,3,0.0,18
Business,COUNS,COUNS 47,1682,RESNICK W J,1,4,2,0.0,2,0.0,0.0,0.0,1,0.0,10
Business,COUNS,COUNS 47,1683,RESNICK W J,8,1,0.0,0.0,3,0.0,0.0,0.0,2,0.0,14
Communication and Media Studies,BUS,BUS 29,4043,ADELMAN A,5,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Communication and Media Studies,BUS,BUS 33,4044,ADELMAN A,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4
Communication and Media Studies,COM ST,COM ST 9,1478,SMITH H A,4,5,4,1,1,0.0,1,0.0,7,0.0,23
Communication and Media Studies,COM ST,COM ST 9,1479,SMITH H A,1,1,6,0.0,1,0.0,0.0,0.0,13,0.0,22
Communication and Media Studies,COM ST,COM ST 9,1480,SMITH H A,1,4,1,2,3,0.0,0.0,0.0,11,0.0,22
Communication and Media Studies,COM ST,COM ST 9,4057,FOX N M,5,2,3,2,3,0.0,0.0,0.0,4,0.0,19
Communication and Media Studies,COM ST,COM ST 11,1481,MARTIN B S,7,5,4,3,1,0.0,0.0,0.0,8,0.0,28
Communication and Media Studies,COM ST,COM ST 11,1482,SADEGHI-TABRIZI F,2,1,0.0,1,0.0,0.0,0.0,0.0,4,0.0,8
Communication and Media Studies,COM ST,COM ST 11,1483,TREMEAU CHEKROUN,8,10,1,2,2,0.0,0.0,0.0,7,0.0,30
Communication and Media Studies,COM ST,COM ST 11,1484,BROCCARD D,3,12,8,2,3,0.0,0.0,0.0,6,0.0,34
Communication and Media Studies,COM ST,COM ST 11,1485,SADEGHI-TABRIZI F,10,3,2,0.0,1,2,0.0,0.0,4,0.0,22
Communication and Media Studies,COM ST,COM ST 11,1486,MARTIN B S,8,7,2,1,0.0,0.0,0.0,0.0,7,0.0,25
Communication and Media Studies,COM ST,COM ST 11,1487,TREMEAU CHEKROUN,12,10,3,1,3,0.0,0.0,0.0,5,0.0,34
Communication and Media Studies,COM ST,COM ST 11,1488,MENJIVAR M I,3,6,2,1,1,0.0,0.0,0.0,0.0,0.0,13
Communication and Media Studies,COM ST,COM ST 11,1490,SUNG M,8,11,4,0.0,1,0.0,0.0,0.0,3,0.0,27
Communication and Media Studies,COM ST,COM ST 11,1492,JUNIUS J A,12,8,6,1,3,0.0,0.0,0.0,5,0.0,35
Communication and Media Studies,COM ST,COM ST 11,1493,JUNIUS J A,12,9,1,2,2,0.0,0.0,0.0,5,0.0,31
Communication and Media Studies,COM ST,COM ST 11,1494,PRESTON B L,29,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,32
Communication and Media Studies,COM ST,COM ST 11,1495,MELAMED N,8,3,4,1,3,0.0,0.0,0.0,5,0.0,24
Communication and Media Studies,COM ST,COM ST 11,1496,OGATA D K,23,5,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,37
Communication and Media Studies,COM ST,COM ST 11,1497,HOWARD D B,14,10,2,0.0,4,0.0,0.0,0.0,3,0.0,33
Communication and Media Studies,COM ST,COM ST 11,1498,OGATA D K,22,3,0.0,0.0,4,3,0.0,0.0,12,0.0,44
Communication and Media Studies,COM ST,COM ST 11,1499,HOWARD D B,13,7,2,1,4,0.0,0.0,0.0,2,0.0,29
Communication and Media Studies,COM ST,COM ST 11,1500,FARSCHMAN K V,21,7,1,0.0,1,0.0,0.0,0.0,3,0.0,33
Communication and Media Studies,COM ST,COM ST 11,1502,HOWARD B,6,9,4,1,4,0.0,0.0,0.0,4,0.0,28
Communication and Media Studies,COM ST,COM ST 11,1503,HOWARD B,7,7,6,1,7,0.0,0.0,0.0,3,0.0,31
Communication and Media Studies,COM ST,COM ST 11,1505,FARSCHMAN K V,14,7,4,1,2,1,1,0.0,3,0.0,33
Communication and Media Studies,COM ST,COM ST 11,1506,FOX N M,7,1,7,2,2,0.0,0.0,0.0,7,0.0,26
Communication and Media Studies,COM ST,COM ST 11,1507,FOX N M,7,8,5,1,2,0.0,0.0,0.0,7,0.0,30
Communication and Media Studies,COM ST,COM ST 11,1508,FARSCHMAN K V,15,1,3,2,3,1,1,0.0,7,0.0,33
Communication and Media Studies,COM ST,COM ST 11,1509,BERGSTROM L M,16,10,2,0.0,2,0.0,0.0,0.0,4,0.0,34
Communication and Media Studies,COM ST,COM ST 11,1510,SHAFFER J M,10,4,2,0.0,4,0.0,1,0.0,11,0.0,32
Communication and Media Studies,COM ST,COM ST 11,1512,BERMUDEZ JR N A,17,4,1,0.0,3,0.0,0.0,0.0,4,0.0,29
Communication and Media Studies,COM ST,COM ST 11,1513,BERMUDEZ JR N A,15,6,4,0.0,2,0.0,0.0,0.0,2,0.0,29
Communication and Media Studies,COM ST,COM ST 11,1514,PRESTON B L,20,5,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,29
Communication and Media Studies,COM ST,COM ST 11,1515,MELAMED N,7,9,1,0.0,4,0.0,0.0,0.0,3,0.0,24
Communication and Media Studies,COM ST,COM ST 11,1516,WHIDDEN A R,11,13,0.0,0.0,4,0.0,1,0.0,5,0.0,34
Communication and Media Studies,COM ST,COM ST 11,3352,SHAFFER J M,10,5,2,0.0,4,0.0,0.0,0.0,10,0.0,31
Communication and Media Studies,COM ST,COM ST 11,3387,BEELER M,6,6,1,1,5,0.0,0.0,0.0,4,0.0,23
Communication and Media Studies,COM ST,COM ST 11,3391,MENJIVAR M I,6,6,1,0.0,6,0.0,0.0,0.0,1,0.0,20
Communication and Media Studies,COM ST,COM ST 11,3394,MELAMED N,5,4,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,15
Communication and Media Studies,COM ST,COM ST 11,4058,HOWARD D B,5,10,0.0,1,2,0.0,0.0,0.0,6,2,26
Communication and Media Studies,COM ST,COM ST 11,4059,FOX N M,1,4,3,2,4,0.0,1,0.0,8,0.0,23
Communication and Media Studies,COM ST,COM ST 11,4060,HOWARD B,6,8,2,0.0,2,0.0,0.0,0.0,2,0.0,20
Communication and Media Studies,COM ST,COM ST 11,1504,FOX N M,4,7,5,2,4,0.0,0.0,1,3,0.0,26
Communication and Media Studies,COM ST,COM ST 11,1501,WHIDDEN A R,6,9,4,0.0,3,0.0,0.0,3,8,0.0,33
Communication and Media Studies,COM ST,COM ST 12,1517,ANDRADE L M,12,10,3,2,0.0,1,0.0,0.0,1,1,30
Communication and Media Studies,COM ST,COM ST 14,1518,JUNIUS J A,6,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,9
Communication and Media Studies,COM ST,COM ST 16,1519,TREMEAU CHEKROUN,19,8,1,1,0.0,0.0,0.0,0.0,1,0.0,30
Communication and Media Studies,COM ST,COM ST 16,1520,SHAFFER J M,20,2,2,1,1,0.0,0.0,0.0,6,0.0,32
Communication and Media Studies,COM ST,COM ST 16,1521,BERGSTROM L M,17,7,3,2,0.0,0.0,0.0,0.0,2,0.0,31
Communication and Media Studies,COM ST,COM ST 16,1522,KAIMIKAUA-GREEN C I,11,4,2,2,2,0.0,0.0,0.0,3,0.0,24
Communication and Media Studies,COM ST,COM ST 16,1523,TREMEAU CHEKROUN,5,10,7,1,3,1,0.0,0.0,3,0.0,30
Communication and Media Studies,COM ST,COM ST 20,1524,ANDRADE L M,8,7,3,0.0,1,0.0,0.0,0.0,4,0.0,23
Communication and Media Studies,COM ST,COM ST 21,1527,ANDRADE L M,18,7,3,0.0,0.0,0.0,0.0,0.0,1,0.0,29
Communication and Media Studies,COM ST,COM ST 21,1528,ANDRADE L M,13,10,7,0.0,0.0,0.0,0.0,0.0,2,0.0,32
Communication and Media Studies,COM ST,COM ST 21,1529,ANDRADE L M,13,5,2,0.0,0.0,0.0,0.0,0.0,6,1,27
Communication and Media Studies,COM ST,COM ST 21,1530,HUBBLE B,15,3,0.0,1,6,0.0,1,0.0,5,0.0,31
Communication and Media Studies,COM ST,COM ST 21,1531,BEELER M,17,1,2,1,1,0.0,0.0,0.0,6,0.0,28
Communication and Media Studies,COM ST,COM ST 21,1532,KAIMIKAUA-GREEN C I,5,3,0.0,1,2,0.0,0.0,0.0,13,0.0,24
Communication and Media Studies,COM ST,COM ST 21,1533,SMITH H A,0.0,6,6,0.0,0.0,0.0,0.0,0.0,4,0.0,16
Communication and Media Studies,COM ST,COM ST 21,3204,RUH C,10,2,0.0,1,2,0.0,0.0,0.0,2,0.0,17
Communication and Media Studies,COM ST,COM ST 21,3338,BEELER M,11,4,1,1,3,0.0,0.0,0.0,9,0.0,29
Communication and Media Studies,COM ST,COM ST 21,3355,ANDRADE L M,11,5,2,1,2,0.0,0.0,0.0,8,0.0,29
Communication and Media Studies,COM ST,COM ST 22,3203,MENJIVAR M I,12,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,14
Communication and Media Studies,COM ST,COM ST 30,1534,BROCCARD D,5,13,7,0.0,2,0.0,0.0,0.0,4,0.0,31
Communication and Media Studies,COM ST,COM ST 31,1535,MOVIUS L,26,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,32
Communication and Media Studies,COM ST,COM ST 31,3357,MOVIUS L,15,4,3,1,6,0.0,0.0,0.0,1,0.0,30
Communication and Media Studies,COM ST,COM ST 35,1536,GRASS N L,14,4,1,0.0,0.0,0.0,0.0,0.0,1,0.0,20
Communication and Media Studies,COM ST,COM ST 35,1540,TREMEAU CHEKROUN,14,2,1,1,2,0.0,0.0,0.0,3,0.0,23
Communication and Media Studies,COM ST,COM ST 35,1541,JUNIUS J A,13,7,4,0.0,5,0.0,0.0,0.0,4,0.0,33
Communication and Media Studies,COM ST,COM ST 35,1544,BERGSTROM L M,19,5,2,0.0,1,0.0,0.0,0.0,3,0.0,30
Communication and Media Studies,COM ST,COM ST 35,1545,BROCCARD D,12,7,5,0.0,3,0.0,0.0,0.0,0.0,0.0,27
Communication and Media Studies,COM ST,COM ST 35,1546,SMITH H A,1,4,4,3,1,0.0,0.0,0.0,2,0.0,15
Communication and Media Studies,COM ST,COM ST 35,3280,GRASS N L,4,3,2,1,3,0.0,0.0,0.0,6,0.0,19
Communication and Media Studies,COM ST,COM ST 35,3281,JUNIUS J A,11,10,6,0.0,3,1,0.0,0.0,0.0,0.0,31
Communication and Media Studies,COM ST,COM ST 35,1537,OGATA D K,24,4,0.0,0.0,0.0,0.0,0.0,1,5,0.0,34
Communication and Media Studies,COM ST,COM ST 35,1538,OGATA D K,24,1,0.0,0.0,1,1,0.0,1,6,0.0,34
Communication and Media Studies,COM ST,COM ST 35,1539,OGATA D K,19,3,0.0,0.0,0.0,0.0,0.0,3,8,0.0,33
Communication and Media Studies,COM ST,COM ST 36,1547,BROCCARD D,7,4,6,1,4,0.0,0.0,0.0,7,0.0,29
Communication and Media Studies,COM ST,COM ST 36,1548,KAIMIKAUA-GREEN C I,6,3,2,0.0,3,0.0,0.0,0.0,11,0.0,25
Communication and Media Studies,COM ST,COM ST 37,1549,GRASS N L,14,1,4,0.0,3,0.0,1,0.0,3,0.0,26
Communication and Media Studies,COM ST,COM ST 37,1550,SADEGHI-TABRIZI F,4,2,3,0.0,3,0.0,0.0,0.0,1,0.0,13
Communication and Media Studies,COM ST,COM ST 310,5001,GRASS N L,15,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,19
Communication and Media Studies,FILM,FILM 1,2208,SIMMONS R D,5,9,10,6,0.0,3,0.0,0.0,1,0.0,34
Communication and Media Studies,FILM,FILM 1,2209,LEMOND J W,7,14,1,2,4,0.0,0.0,0.0,3,0.0,31
Communication and Media Studies,FILM,FILM 1,2211,SIMMONS R D,13,10,5,5,0.0,0.0,1,0.0,2,0.0,36
Communication and Media Studies,FILM,FILM 1,2212,SIMMONS R D,10,10,4,4,1,1,0.0,0.0,0.0,0.0,30
Communication and Media Studies,FILM,FILM 1,2213,FLOOD S W,13,8,5,0.0,2,2,0.0,0.0,3,0.0,33
Communication and Media Studies,FILM,FILM 1,2214,FLOOD S W,9,8,5,0.0,2,1,0.0,0.0,4,0.0,29
Communication and Media Studies,FILM,FILM 1,2215,SIMMONS R D,16,8,4,3,1,0.0,0.0,0.0,1,0.0,33
Communication and Media Studies,FILM,FILM 1,2217,DANIELS R,20,3,0.0,1,0.0,0.0,0.0,0.0,10,0.0,34
Communication and Media Studies,FILM,FILM 1,2210,CONLEY T,16,1,0.0,1,2,0.0,0.0,1,5,0.0,26
Communication and Media Studies,FILM,FILM 1,2216,POIRIER N P,27,5,2,0.0,0.0,0.0,0.0,1,4,0.0,39
Communication and Media Studies,FILM,FILM 1,4107,CONLEY T,15,5,0.0,0.0,8,0.0,0.0,2,2,0.0,32
Communication and Media Studies,FILM,FILM 2,2218,SIMMONS R D,12,14,4,1,0.0,0.0,0.0,0.0,3,0.0,34
Communication and Media Studies,FILM,FILM 2,2219,CARRASCO S,16,15,0.0,1,0.0,1,0.0,0.0,3,0.0,36
Communication and Media Studies,FILM,FILM 2,2220,KANIN J D,12,25,1,4,0.0,1,0.0,0.0,1,0.0,44
Communication and Media Studies,FILM,FILM 2,2221,KANIN J D,18,8,0.0,0.0,1,2,0.0,0.0,2,0.0,31
Communication and Media Studies,FILM,FILM 5,2222,SIMMONS R D,12,10,4,1,0.0,0.0,1,0.0,7,0.0,35
Communication and Media Studies,FILM,FILM 5,2223,KANIN J D,22,23,0.0,3,2,0.0,0.0,0.0,6,0.0,56
Communication and Media Studies,FILM,FILM 6,3168,SHAW R D,25,4,1,0.0,2,0.0,0.0,0.0,2,0.0,34
Communication and Media Studies,FILM,FILM 7,2224,CARRASCO S,24,6,1,0.0,0.0,1,0.0,0.0,2,0.0,34
Communication and Media Studies,FILM,FILM 8,2225,MANOJLOVIC M,12,3,1,0.0,3,0.0,0.0,0.0,3,0.0,22
Communication and Media Studies,FILM,FILM 8,4109,SHAW R D,12,3,5,0.0,2,0.0,0.0,0.0,1,0.0,23
Communication and Media Studies,FILM,FILM 9,2227,LEECH M R,9,4,5,0.0,3,1,0.0,0.0,2,0.0,24
Communication and Media Studies,FILM,FILM 9,2228,KANIN J D,10,4,1,0.0,2,0.0,1,0.0,1,0.0,19
Communication and Media Studies,FILM,FILM 9,2226,LEMOND J W,10,8,0.0,0.0,4,0.0,0.0,1,4,0.0,27
Communication and Media Studies,FILM,FILM 10,2229,MANOJLOVIC M,7,1,2,0.0,0.0,0.0,0.0,1,5,0.0,16
Communication and Media Studies,FILM,FILM 11,2230,POIRIER N P,20,4,4,1,0.0,2,0.0,1,3,0.0,35
Communication and Media Studies,FILM,FILM 20,2231,PETRELLA R J,14,16,1,0.0,1,0.0,0.0,0.0,1,0.0,33
Communication and Media Studies,FILM,FILM 20,3255,DICKINSON L M,16,3,1,0.0,2,0.0,1,0.0,2,0.0,25
Communication and Media Studies,FILM,FILM 20,3356,DICKINSON L M,9,8,4,1,2,0.0,1,0.0,4,0.0,29
Communication and Media Studies,FILM,FILM 20,4110,BOLUS M P,20,3,4,1,2,0.0,0.0,0.0,2,0.0,32
Communication and Media Studies,FILM,FILM 20,4111,BOLUS M P,25,2,0.0,1,4,0.0,0.0,0.0,0.0,0.0,32
Communication and Media Studies,FILM,FILM 21,2232,BIRNBAUM M J,11,8,2,0.0,2,0.0,0.0,0.0,3,0.0,26
Communication and Media Studies,FILM,FILM 21,2234,PETRELLA R J,12,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,24
Communication and Media Studies,FILM,FILM 21,2233,BARTESAGHI S,15,1,0.0,0.0,0.0,0.0,0.0,3,2,0.0,21
Communication and Media Studies,FILM,FILM 30,2235,DANIELS R,20,5,5,6,0.0,2,0.0,0.0,2,0.0,40
Communication and Media Studies,FILM,FILM 30,4112,LUBLINER N,17,3,1,0.0,0.0,0.0,0.0,0.0,3,0.0,24
Communication and Media Studies,FILM,FILM 31,4262,BARTESAGHI S,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,30
Communication and Media Studies,FILM,FILM 31,4263,BARTESAGHI S,21,5,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,28
Communication and Media Studies,FILM,FILM 32,2238,BARTESAGHI S,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
Communication and Media Studies,FILM,FILM 32,2239,CARRASCO S,23,3,1,0.0,0.0,0.0,0.0,0.0,1,0.0,28
Communication and Media Studies,FILM,FILM 32L,2240,BARTESAGHI S,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
Communication and Media Studies,FILM,FILM 32L,2241,CARRASCO S,23,3,1,0.0,0.0,0.0,0.0,0.0,1,0.0,28
Communication and Media Studies,FILM,FILM 33,2242,CARRASCO S,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Communication and Media Studies,FILM,FILM 33L,3236,CARRASCO S,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Communication and Media Studies,FILM,FILM 40,2244,SOLANKI V M,20,7,2,0.0,1,0.0,0.0,0.0,5,0.0,35
Communication and Media Studies,FILM,FILM 40,2245,SOLANKI V M,17,5,2,0.0,0.0,1,0.0,0.0,7,0.0,32
Communication and Media Studies,FILM,FILM 50,2246,PLATT H H,3,14,4,0.0,1,0.0,2,0.0,2,0.0,26
Communication and Media Studies,FILM,FILM 88A,2248,CARRASCO S,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,13
Communication and Media Studies,GLOBAL,GLOBAL 3,2281,MOVIUS L,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Communication and Media Studies,GLOBAL,GLOBAL 3,2282,MOVIUS L,12,6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,20
Communication and Media Studies,JOURN,JOURN 1,2387,RUBIN S M,7,3,0.0,1,1,0.0,0.0,0.0,4,0.0,16
Communication and Media Studies,JOURN,JOURN 1,2388,RUBIN S M,6,2,1,0.0,2,0.0,0.0,0.0,7,0.0,18
Communication and Media Studies,JOURN,JOURN 1,2389,RUBIN S M,9,0.0,3,0.0,0.0,0.0,0.0,0.0,4,0.0,16
Communication and Media Studies,JOURN,JOURN 1,2390,BLAIZE-HOPKINS A N,10,5,0.0,0.0,5,0.0,0.0,0.0,2,0.0,22
Communication and Media Studies,JOURN,JOURN 2,3301,DICKINSON L M,9,1,0.0,1,2,0.0,0.0,0.0,3,0.0,16
Communication and Media Studies,JOURN,JOURN 7,2392,NUNEZ S,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4
Communication and Media Studies,JOURN,JOURN 15,2393,RUBIN S M,8,4,4,0.0,3,0.0,0.0,0.0,3,1,23
Communication and Media Studies,JOURN,JOURN 15,2394,RUBIN S M,2,3,3,0.0,1,0.0,0.0,0.0,6,0.0,15
Communication and Media Studies,JOURN,JOURN 16,2395,BLAIZE-HOPKINS A N,15,7,0.0,1,1,0.0,1,0.0,1,0.0,26
Communication and Media Studies,JOURN,JOURN 17,2396,BLAIZE-HOPKINS A N,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
